频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件
CCTV-10,http://39.135.138.58:18890/PLTV/88888888/224/3221225627/index.m3u8,,,,,,,,,央视,,zbefine.txt
CCTV-10,http://39.135.138.58:18890/PLTV/88888888/224/3221225636/index.m3u8,,,,,,,,,央视,,zbefine.txt
CCTV-11,http://39.135.138.58:18890/PLTV/88888888/224/3221225628/index.m3u8,,,,,,,,,央视,,zbefine.txt
CCTV-12,http://39.135.138.58:18890/PLTV/88888888/224/3221225629/index.m3u8,,,,,,,,,央视,,zbefine.txt
CCTV-12,http://39.135.138.58:18890/PLTV/88888888/224/3221225637/index.m3u8,,,,,,,,,央视,,zbefine.txt
CCTV-13,http://39.135.138.58:18890/PLTV/88888888/224/3221225638/index.m3u8,,,,,,,,,央视,,zbefine.txt
CCTV-14,http://39.135.138.58:18890/PLTV/88888888/224/3221225639/index.m3u8,,,,,,,,,央视,,zbefine.txt
CCTV-14,http://39.135.138.58:18890/PLTV/88888888/224/3221225640/index.m3u8,,,,,,,,,央视,,zbefine.txt
CCTV-15,http://39.135.138.58:18890/PLTV/88888888/224/3221225641/index.m3u8,,,,,,,,,央视,,zbefine.txt
CCTV-16奥林匹克,http://39.135.138.58:18890/PLTV/88888888/224/3221226230/index.m3u8,,,,,,,,,央视,,zbefine.txt
CCTV-16奥林匹克,http://39.135.138.58:18890/PLTV/88888888/224/3221226233/index.m3u8,,,,,,,,,央视,,zbefine.txt
CCTV-17农业农村,http://39.135.138.58:18890/PLTV/88888888/224/3221225907/index.m3u8,,,,,,,,,央视,,zbefine.txt
CCTV-17农业农村,http://39.135.138.58:18890/PLTV/88888888/224/3221225908/index.m3u8,,,,,,,,,央视,,zbefine.txt
中国气象,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8,,,,,,,,,央视,,zbefine.txt
CGTN,https://live.cgtn.com/1000/prog_index.m3u8,,,,,,,,,央视,,zbefine.txt
CGTN,http://39.135.138.58:18890/PLTV/88888888/224/3221225747/index.m3u8,,,,,,,,,央视,,zbefine.txt
CGTN纪录,http://39.135.138.58:18890/PLTV/88888888/224/3221225645/index.m3u8,,,,,,,,,央视,,zbefine.txt
中国教育4,http://39.135.138.58:18890/PLTV/88888888/224/3221225937/index.m3u8,,,,,,,,,央视,,zbefine.txt
新华中文,http://39.135.138.58:18890/PLTV/88888888/224/3221225694/index.m3u8,,,,,,,,,央视,,zbefine.txt
新华英语,http://39.135.138.58:18890/PLTV/88888888/224/3221225693/index.m3u8,,,,,,,,,央视,,zbefine.txt
新华英语,http://source07.v.news.cn/live/CNC_EN/playlist.m3u8,,,,,,,,,央视,,zbefine.txt
CHC动作电影,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1,,,,,,,,,央视,,zbefine.txt
CHC家庭影院,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240323_1/playlist.m3u8?CONTENTID=00000110240323_1,,,,,,,,,央视,,zbefine.txt
湖南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225704/index.m3u8,,,,,,,,,湖南,,zbefine.txt
湖南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225745/index.m3u8,,,,,,,,,湖南,,zbefine.txt
江苏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225702/index.m3u8,,,,,,,,,江苏,,zbefine.txt
江苏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225743/index.m3u8,,,,,,,,,江苏,,zbefine.txt
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8,,,,,,,,,浙江,,zbefine.txt
浙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225703/index.m3u8,,,,,,,,,浙江,,zbefine.txt
浙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225744/index.m3u8,,,,,,,,,浙江,,zbefine.txt
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/720p.m3u8,,,,,,,,,浙江,,zbefine.txt
东方卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225658/index.m3u8,,,,,,,,,上海,,zbefine.txt
东方卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225659/index.m3u8,,,,,,,,,上海,,zbefine.txt
广东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225701/index.m3u8,,,,,,,,,广东,,zbefine.txt
广东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225742/index.m3u8,,,,,,,,,广东,,zbefine.txt
深圳卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225700/index.m3u8,,,,,,,,,广东,,zbefine.txt
深圳卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225741/index.m3u8,,,,,,,,,广东,,zbefine.txt
北京卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225673/index.m3u8,,,,,,,,,北京,,zbefine.txt
北京卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225674/index.m3u8,,,,,,,,,北京,,zbefine.txt
天津卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225698/index.m3u8,,,,,,,,,天津,,zbefine.txt
天津卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225739/index.m3u8,,,,,,,,,天津,,zbefine.txt
山东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225697/index.m3u8,,,,,,,,,山东,,zbefine.txt
山东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225738/index.m3u8,,,,,,,,,山东,,zbefine.txt
湖北卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225699/index.m3u8,,,,,,,,,湖北,,zbefine.txt
湖北卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225740/index.m3u8,,,,,,,,,湖北,,zbefine.txt
黑龙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225690/index.m3u8,,,,,,,,,黑龙江,,zbefine.txt
黑龙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225736/index.m3u8,,,,,,,,,黑龙江,,zbefine.txt
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225691/index.m3u8,,,,,,,,,安徽,,zbefine.txt
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225737/index.m3u8,,,,,,,,,安徽,,zbefine.txt
辽宁卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225696/index.m3u8,,,,,,,,,辽宁,,zbefine.txt
辽宁卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225735/index.m3u8,,,,,,,,,辽宁,,zbefine.txt
东南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225657/index.m3u8,,,,,,,,,福建,,zbefine.txt
江西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225705/index.m3u8,,,,,,,,,江西,,zbefine.txt
江西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225746/index.m3u8,,,,,,,,,江西,,zbefine.txt
重庆卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225692/index.m3u8,,,,,,,,,重庆,,zbefine.txt
重庆卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225734/index.m3u8,,,,,,,,,重庆,,zbefine.txt
四川卫视,http://ep.b1791.com/php/sctv.php?id=scws,,,,,,,,,四川,,zbefine.txt
广西卫视,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221226211/2/index.m3u8?fmt=ts2hls,,,,,,,,,广西,,zbefine.txt
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8,,,,,,,,,河南,,zbefine.txt
吉林卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225680/index.m3u8,,,,,,,,,吉林,,zbefine.txt
CHC高清电影,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1,,,,,,,,,央视,,zbefine.txt
南方卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226203/index.m3u8,,,,,,,,,广东,,zbefine.txt
山西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225730/index.m3u8,,,,,,,,,山西,,zbefine.txt
青海卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225727/index.m3u8,,,,,,,,,青海,,zbefine.txt
西藏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225723/index.m3u8,,,,,,,,,西藏,,zbefine.txt
内蒙古卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225667/index.m3u8,,,,,,,,,内蒙古,,zbefine.txt
宁夏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225726/index.m3u8,,,,,,,,,宁夏,,zbefine.txt
新疆卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225725/index.m3u8,,,,,,,,,新疆,,zbefine.txt
兵团卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226200/index.m3u8,,,,,,,,,新疆,,zbefine.txt
延边卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226201/index.m3u8,,,,,,,,,吉林,,zbefine.txt
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8,,,,,,,,,吉林,,zbefine.txt
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8,,,,,,,,,吉林,,zbefine.txt
康巴卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226207/index.m3u8,,,,,,,,,四川,,zbefine.txt
康巴卫视,http://ep.b1791.com/php/sctv.php?id=kbws,,,,,,,,,四川,,zbefine.txt
池州新闻综合,http://cm.wshls.homecdn.com/live/829f.m3u8,,,,,,,,,安徽,,zbefine.txt
池州新闻综合,http://cm.wshls.homecdn.com/live/829f.flv,,,,,,,,,安徽,,zbefine.txt
池州公共频道,http://cm.wshls.homecdn.com/live/829d.m3u8,,,,,,,,,安徽,,zbefine.txt
池州公共频道,http://cm.wshls.homecdn.com/live/4abdf.m3u8,,,,,,,,,安徽,,zbefine.txt
池州公共频道,http://cm.wshls.homecdn.com/live/4abdf.flv,,,,,,,,,安徽,,zbefine.txt
池州公共频道,http://cm.wshls.homecdn.com/live/829d.flv,,,,,,,,,安徽,,zbefine.txt
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8,,,,,,,,,安徽,,zbefine.txt
宿州公共频道,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8,,,,,,,,,安徽,,zbefine.txt
宿州科教频道,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8,,,,,,,,,安徽,,zbefine.txt
亳州新闻频道,http://zbbf2.ahbztv.com/live/416.m3u8,,,,,,,,,安徽,,zbefine.txt
亳州农村频道,http://zbbf2.ahbztv.com/live/418.m3u8,,,,,,,,,安徽,,zbefine.txt
芜湖新闻综合,http://live1.wuhubtv.com/channel1/sd/live.m3u8,,,,,,,,,安徽,,zbefine.txt
芜湖生活频道,http://live1.wuhubtv.com/channel2/sd/live.m3u8,,,,,,,,,安徽,,zbefine.txt
芜湖公共频道,http://live1.wuhubtv.com/channel3/sd/live.m3u8,,,,,,,,,安徽,,zbefine.txt
芜湖教育频道,http://live1.wuhubtv.com/channel4/sd/live.m3u8,,,,,,,,,安徽,,zbefine.txt
六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8,,,,,,,,,安徽,,zbefine.txt
六安公共频道,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8,,,,,,,,,安徽,,zbefine.txt
淮南新闻综合,http://stream.0554news.com/hnds1/sd/live.m3u8,,,,,,,,,安徽,,zbefine.txt
淮南公共频道,http://stream.0554news.com/hnds2/sd/live.m3u8,,,,,,,,,安徽,,zbefine.txt
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8,,,,,,,,,安徽,,zbefine.txt
滁州科教频道,http://live.cztv.cc:85/live/sjpd.m3u8,,,,,,,,,安徽,,zbefine.txt
滁州公共频道,http://live.cztv.cc:85/live/ggpd.m3u8,,,,,,,,,安徽,,zbefine.txt
南陵新闻综合,http://live2018.wuhunews.cn/video/s10010-nlnews/index.m3u8,,,,,,,,,安徽,,zbefine.txt
固镇新闻频道,http://www.guzhenm.com:7001/hls/hd-live.m3u8,,,,,,,,,安徽,,zbefine.txt
固镇影视频道,http://www.guzhenm.com:7004/hls/hd-live.m3u8,,,,,,,,,安徽,,zbefine.txt
定远综合频道,http://ssdyapp.cn/live/dyv1.m3u8,,,,,,,,,安徽,,zbefine.txt
歙县综合频道,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8,,,,,,,,,安徽,,zbefine.txt
灵璧综合频道,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8,,,,,,,,,安徽,,zbefine.txt
一年级,http://liveplay-kk.rtxapp.com/live/program/live/kkyinj/1300000/mnf.m3u8,,,,,,,,,教育,,zbefine.txt
肥西综合频道,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8,,,,,,,,,安徽,,zbefine.txt
二年级,http://liveplay-kk.rtxapp.com/live/program/live/kkernj/1300000/mnf.m3u8,,,,,,,,,教育,,zbefine.txt
涡阳新闻综合,http://111.39.71.77:8099/live/one/playlist.m3u8,,,,,,,,,安徽,,zbefine.txt
三年级,http://liveplay-kk.rtxapp.com/live/program/live/kksannj/1300000/mnf.m3u8,,,,,,,,,教育,,zbefine.txt
潜山新闻综合,http://60.171.171.101:8278/rtmp_export/video22.m3u8,,,,,,,,,安徽,,zbefine.txt
宿松新闻综合,http://112.30.194.221:20080/live/a8fd37c471fa46e18ec17b6ce4730eb7/hls.m3u8,,,,,,,,,安徽,,zbefine.txt
四年级,http://liveplay-kk.rtxapp.com/live/program/live/kksinj/1300000/mnf.m3u8,,,,,,,,,教育,,zbefine.txt
五年级,http://liveplay-kk.rtxapp.com/live/program/live/kkwunj/1300000/mnf.m3u8,,,,,,,,,教育,,zbefine.txt
六年级,http://liveplay-kk.rtxapp.com/live/program/live/kkliunj/1300000/mnf.m3u8,,,,,,,,,教育,,zbefine.txt
初一,http://liveplay-kk.rtxapp.com/live/program/live/kkqinj/1300000/mnf.m3u8,,,,,,,,,教育,,zbefine.txt
初二,http://liveplay-kk.rtxapp.com/live/program/live/kkbanj/1300000/mnf.m3u8,,,,,,,,,教育,,zbefine.txt
初三,http://liveplay-kk.rtxapp.com/live/program/live/kkjiunj/1300000/mnf.m3u8,,,,,,,,,教育,,zbefine.txt
高一,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoyinj/1300000/mnf.m3u8,,,,,,,,,教育,,zbefine.txt
高二,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoernj/1300000/mnf.m3u8,,,,,,,,,教育,,zbefine.txt
金寨综合频道,http://112.26.80.214:1935/live/xinwen/playlist.m3u8,,,,,,,,,安徽,,zbefine.txt
舒城新闻综合,http://220.180.24.62:1935/live/live2/playlist.m3u8,,,,,,,,,安徽,,zbefine.txt
舒城文化旅游,http://220.180.24.62:1935/live/live1/playlist.m3u8,,,,,,,,,安徽,,zbefine.txt
高三,http://liveplay-kk.rtxapp.com/live/program/live/kkgaosannj/1300000/mnf.m3u8,,,,,,,,,教育,,zbefine.txt
淮河能源综合,http://play.hhnynews.com/hhny/zhpd.m3u8?auth_key=1659380497-0-0-b07e3e3cd99f9355b6aa1e79fbd305f2,,,,,,,,,安徽,,zbefine.txt
北京卡酷少儿,http://39.135.138.58:18890/PLTV/88888888/224/3221225677/index.m3u8,,,,,,,,,北京,,zbefine.txt
通州电视台,http://pull.dayuntongzhou.com/live/tztv.m3u8,,,,,,,,,北京,,zbefine.txt
房山无线频道,http://live.funhillrm.com/2/sd/live.m3u8,,,,,,,,,北京,,zbefine.txt
房山有线频道,http://live.funhillrm.com/5/sd/live.m3u8,,,,,,,,,北京,,zbefine.txt
怀柔电视台,https://pili-live-hdl.huairtv.com/bjhr/hrxw.m3u8,,,,,,,,,北京,,zbefine.txt
石景山有线,http://live.sjsrm.com/bjsjs/sd/live.m3u8,,,,,,,,,北京,,zbefine.txt
昌平综合,http://61.50.142.158/live/0.m3u8,,,,,,,,,北京,,zbefine.txt
清华大学电视台,http://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8,,,,,,,,,北京,,zbefine.txt
重庆精彩导视,http://zbxclive.cbg.cn:1935/app_2/ls_105.stream/playlist.m3u8,,,,,,,,,重庆,,zbefine.txt
铜梁综合,http://183.64.174.171:40123/ch1.m3u8,,,,,,,,,重庆,,zbefine.txt
铜梁文旅,http://183.64.174.171:50123/ch2.m3u8,,,,,,,,,重庆,,zbefine.txt
万州综合频道,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8,,,,,,,,,重庆,,zbefine.txt
万州综合频道,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8,,,,,,,,,重庆,,zbefine.txt
万州综合频道,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8,,,,,,,,,重庆,,zbefine.txt
万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8,,,,,,,,,重庆,,zbefine.txt
万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8,,,,,,,,,重庆,,zbefine.txt
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8,,,,,,,,,重庆,,zbefine.txt
万州最万州,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8,,,,,,,,,重庆,,zbefine.txt
万州最万州,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8,,,,,,,,,重庆,,zbefine.txt
万州最万州,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8,,,,,,,,,重庆,,zbefine.txt
璧山综合频道,http://222.179.42.129:8181/hls1.m3u8,,,,,,,,,重庆,,zbefine.txt
潼南综合频道,http://183.230.184.51:65500/tntv1.m3u8,,,,,,,,,重庆,,zbefine.txt
大足综合频道,http://218.201.85.71:3170/m3u8,,,,,,,,,重庆,,zbefine.txt
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8,,,,,,,,,重庆,,zbefine.txt
江津经济生活,http://222.179.155.21:1935/ch0.m3u8,,,,,,,,,重庆,,zbefine.txt
江津文化旅游,http://222.179.155.21:1935/ch2.m3u8,,,,,,,,,重庆,,zbefine.txt
垫江综合频道,http://125.62.24.185:80/1.m3u8,,,,,,,,,重庆,,zbefine.txt
武隆综合频道,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8,,,,,,,,,重庆,,zbefine.txt
荣昌综合频道,http://183.64.181.25:40023/rongchang01.m3u8,,,,,,,,,重庆,,zbefine.txt
北碚综合频道,http://222.178.181.121:12034/beibei01.m3u8,,,,,,,,,重庆,,zbefine.txt
北碚综合频道,http://222.178.181.121:12034/ts1,,,,,,,,,重庆,,zbefine.txt
福建旅游,http://stream7.fjtv.net/lypdntsc/hd/live.m3u8,,,,,,,,,福建,,zbefine.txt
莆田公共频道,http://api.mydianshijia.com/gslb/live?stream_id=py_pt2&type=.m3u8,,,,,,,,,福建,,zbefine.txt
漳州一套,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8,,,,,,,,,福建,,zbefine.txt
龙岩新闻综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8,,,,,,,,,福建,,zbefine.txt
龙岩新闻综合,http://stream.lytv.net.cn/2/sd/live.m3u8,,,,,,,,,福建,,zbefine.txt
龙岩公共频道,http://live.lytv.net.cn/ggpd/sd/live.m3u8,,,,,,,,,福建,,zbefine.txt
三明新闻综合,http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8,,,,,,,,,福建,,zbefine.txt
三明新闻综合,http://stream.smntv.cn/smtv1/sd/live.m3u8,,,,,,,,,福建,,zbefine.txt
三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8,,,,,,,,,福建,,zbefine.txt
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8,,,,,,,,,福建,,zbefine.txt
新罗电视二套,http://stream.lyxltv.com/xinluotv/sd/live.m3u8,,,,,,,,,福建,,zbefine.txt
将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8,,,,,,,,,福建,,zbefine.txt
将乐二套,http://218.106.152.196/lsdream/1MKmR5B/2000/live.m3u8,,,,,,,,,福建,,zbefine.txt
宁化电视一套,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8,,,,,,,,,福建,,zbefine.txt
永安综合频道,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8,,,,,,,,,福建,,zbefine.txt
霞浦综合频道,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8,,,,,,,,,福建,,zbefine.txt
武夷山综合频道,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8,,,,,,,,,福建,,zbefine.txt
武夷山文旅茶,http://fjwysdb.chinashadt.com:2036/live/3.stream/playlist.m3u8,,,,,,,,,福建,,zbefine.txt
石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8,,,,,,,,,福建,,zbefine.txt
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8,,,,,,,,,福建,,zbefine.txt
甘肃公共应急,http://live.todaydunhuang.com:1935/live/live157/500k/tzwj_video.m3u8,,,,,,,,,甘肃,,zbefine.txt
白银综合频道,http://live.bygd.cn/byzh/sd/live.m3u8,,,,,,,,,甘肃,,zbefine.txt
白银公共频道,http://live.bygd.cn/bygg/sd/live.m3u8,,,,,,,,,甘肃,,zbefine.txt
甘南综合频道,http://pili-live-hls.hfmt.net/gntv/gnhytv.m3u8,,,,,,,,,甘肃,,zbefine.txt
甘南藏语频道,http://pili-live-hls.hfmt.net/gntv/gnzytv.m3u8,,,,,,,,,甘肃,,zbefine.txt
庆阳综合频道,http://stream.gsqytv.com.cn/xwzh/sd/live.m3u8,,,,,,,,,甘肃,,zbefine.txt
庆阳公共频道,http://stream.gsqytv.com.cn/ggpd/sd/live.m3u8,,,,,,,,,甘肃,,zbefine.txt
酒泉综合频道,http://stream.gsjqtv.com/pd1/sd/live.m3u8,,,,,,,,,甘肃,,zbefine.txt
酒泉综合频道,http://live.todaydunhuang.com:1935/live/live159/500k/tzwj_video.m3u8,,,,,,,,,甘肃,,zbefine.txt
酒泉公共频道,http://stream.gsjqtv.com/pd2/sd/live.m3u8,,,,,,,,,甘肃,,zbefine.txt
敦煌综合频道,http://live.todaydunhuang.com:1935/live/live100/500k/tzwj_video.m3u8,,,,,,,,,甘肃,,zbefine.txt
张掖新闻综合,https://play.kankanlive.com/live/1629709727589955.m3u8,,,,,,,,,甘肃,,zbefine.txt
张掖公共频道,https://play.kankanlive.com/live/1629710004378956.m3u8,,,,,,,,,甘肃,,zbefine.txt
金昌综合频道,http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8,,,,,,,,,甘肃,,zbefine.txt
定西综合频道,https://play.kankanlive.com/live/1645679947087932.m3u8,,,,,,,,,甘肃,,zbefine.txt
定西公共频道,https://play.kankanlive.com/live/1645680054929933.m3u8,,,,,,,,,甘肃,,zbefine.txt
平川综合频道,https://play.kankanlive.com/live/1621842376245934.m3u8,,,,,,,,,甘肃,,zbefine.txt
临洮综合频道,https://play.kankanlive.com/live/1638428318510977.m3u8,,,,,,,,,甘肃,,zbefine.txt
金川综合频道,https://play.kankanlive.com/live/1625041962958919.m3u8,,,,,,,,,甘肃,,zbefine.txt
