频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件
凤凰香港,http://r.jdshipin.com/NfC0f,,,,凤凰香港,凤凰香港,,,https://gitee.com/suxuang/logo/raw/master/mylogo/凤凰香港台.png,🌊港·澳·台,,Guovin.txt
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8,,,,TVBS亚洲,TVBS亚洲,,,https://www.xn--rgv465a.top/tvlogo/TVBS亚洲.png,🌊港·澳·台,,Guovin.txt
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8,,,,TVBS亚洲,TVBS亚洲,,,https://www.xn--rgv465a.top/tvlogo/TVBS亚洲.png,🌊港·澳·台,,Guovin.txt
纬来体育,https://smart.pendy.dpdns.org/Smart.php?id=videolandsport,,,,纬来体育台,纬来体育,,,https://www.xn--rgv465a.top/tvlogo/纬来体育.png,🌊港·澳·台,,Guovin.txt
纬来体育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8,,,,纬来体育台,纬来体育,,,https://www.xn--rgv465a.top/tvlogo/纬来体育.png,🌊港·澳·台,,Guovin.txt
纬来体育,https://epg.pw/stream/ab6df63b64d0cc44a1f4f029ed847a26fa54a7aebd455578fb05a63f02c22f4b.m3u8,,,,纬来体育台,纬来体育,,,https://www.xn--rgv465a.top/tvlogo/纬来体育.png,🌊港·澳·台,,Guovin.txt
纬来体育,https://epg.pw/stream/4f18dfe0593db5c686eb64ae8edaf2a9202d4d46bdc9bbde2cee27708e12ea01.m3u8,,,,纬来体育台,纬来体育,,,https://www.xn--rgv465a.top/tvlogo/纬来体育.png,🌊港·澳·台,,Guovin.txt
纬来体育,https://hls-gateway.vpstv.net/streams/477026.m3u8,,,,纬来体育台,纬来体育,,,https://www.xn--rgv465a.top/tvlogo/纬来体育.png,🌊港·澳·台,,Guovin.txt
纬来育乐,https://hls-gateway.vpstv.net/streams/477081.m3u8,,,,纬来育乐台,纬来育乐,,,https://www.xn--rgv465a.top/tvlogo/纬来育乐.png,🌊港·澳·台,,Guovin.txt
J2,https://hls-gateway.vpstv.net/streams/476932.m3u8,,,,J2,J2,,,https://www.xn--rgv465a.top/tvlogo/J2.png,🌊港·澳·台,,Guovin.txt
Viutv,http://r.jdshipin.com/vSJvl,,,,ViuTV,Viutv,,,https://gitee.com/suxuang/logo/raw/master/mylogo/ViuTV.png,🌊港·澳·台,,Guovin.txt
Viutv,http://r.jdshipin.com/TcKr2,,,,ViuTV,Viutv,,,https://gitee.com/suxuang/logo/raw/master/mylogo/ViuTV.png,🌊港·澳·台,,Guovin.txt
Viutv,http://php.jdshipin.com/TVOD/iptv.php?id=viutv,,,,ViuTV,Viutv,,,https://live.fanmingming.cn/tv/VIUTV.png,🌊港·澳·台,,Guovin.txt
Viutv,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2,,,,ViuTV,Viutv,,,https://live.fanmingming.cn/tv/VIUTV.png,🌊港·澳·台,,Guovin.txt
Viutv,http://smt.1678520.xyz/smt3.2.3.php?id=viu1_twn,,,,ViuTV,Viutv,,,https://www.xn--rgv465a.top/tvlogo/Viutv.png,🌊港·澳·台,,Guovin.txt
三立台湾,https://hls-gateway.vpstv.net/streams/477050.m3u8,,,,三立台湾台,三立台湾,,,https://www.xn--rgv465a.top/tvlogo/三立台湾.png,🌊港·澳·台,,Guovin.txt
无线新闻,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn,,,,无线新闻台,无线新闻,,,https://live.fanmingming.cn/tv/无线新闻台.png,🌊港·澳·台,,Guovin.txt
无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn,,,,无线新闻台,无线新闻,,,https://live.fanmingming.cn/tv/无线新闻台.png,🌊港·澳·台,,Guovin.txt
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-4.m3u8,,,,三立新闻,三立新闻,,,https://www.xn--rgv465a.top/tvlogo/三立新闻.png,🌊港·澳·台,,Guovin.txt
三立新闻,https://hls-gateway.vpstv.net/streams/492922.m3u8,,,,三立新闻,三立新闻,,,https://www.xn--rgv465a.top/tvlogo/三立新闻.png,🌊港·澳·台,,Guovin.txt
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-3.m3u8,,,,三立新闻,三立新闻,,,https://www.xn--rgv465a.top/tvlogo/三立新闻.png,🌊港·澳·台,,Guovin.txt
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-5.ctv,,,,三立新闻,三立新闻,,,https://www.xn--rgv465a.top/tvlogo/三立新闻.png,🌊港·澳·台,,Guovin.txt
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8,,,,三立新闻,三立新闻,,,https://www.xn--rgv465a.top/tvlogo/三立新闻.png,🌊港·澳·台,,Guovin.txt
东森综合,https://hls-gateway.vpstv.net/streams/476987.m3u8,,,,东森综合,东森综合,,,https://www.xn--rgv465a.top/tvlogo/东森综合.png,🌊港·澳·台,,Guovin.txt
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8,,,,东森超视,东森超视,,,https://www.xn--rgv465a.top/tvlogo/东森超视.png,🌊港·澳·台,,Guovin.txt
东森电影,https://hls-gateway.vpstv.net/streams/476995.m3u8,,,,东森电影,东森电影,,,https://www.xn--rgv465a.top/tvlogo/东森电影.png,🌊港·澳·台,,Guovin.txt
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-8.ctv,,,,东森电影,东森电影,,,https://www.xn--rgv465a.top/tvlogo/东森电影.png,🌊港·澳·台,,Guovin.txt
靖天资讯,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv065&token=https://t.me/GPT_858,,,,靖天资讯台,靖天资讯,,,https://www.xn--rgv465a.top/tvlogo/靖天资讯.png,🌊港·澳·台,,Guovin.txt
靖天资讯,https://hls-gateway.vpstv.net/streams/476258.m3u8,,,,靖天资讯台,靖天资讯,,,https://www.xn--rgv465a.top/tvlogo/靖天资讯.png,🌊港·澳·台,,Guovin.txt
CHC动作电影,http://z.b.bkpcp.top/m.php?id=dzdy,,,,CHC动作电影,CHC动作电影,,,https://www.xn--rgv465a.top/tvlogo/CHC动作电影.png,🎬电影频道,,Guovin.txt
淘剧场,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EQaJ92NID2SpQlY6_VJVogg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOuQYJeiYEeFWTkFfE86Vq-%2CEND,,,,淘剧场,淘剧场,,,https://www.xn--rgv465a.top/tvlogo/淘剧场.png,🎬电影频道,,Guovin.txt
淘剧场,http://zjzcf.synology.me:35455/bptv/10000100000000050000000003887497.m3u8,,,,淘剧场,淘剧场,,,https://www.xn--rgv465a.top/tvlogo/淘剧场.png,🎬电影频道,,Guovin.txt
淘剧场,http://iptv.666230.xyz/iptv/bjyd.php/6553,,,,淘剧场,淘剧场,,,https://www.xn--rgv465a.top/tvlogo/淘剧场.png,🎬电影频道,,Guovin.txt
淘娱乐,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226551/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ex0efg9fpenP8E8lWJUb5Lg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND,,,,淘娱乐,淘娱乐,,,https://www.xn--rgv465a.top/tvlogo/淘娱乐.png,🎬电影频道,,Guovin.txt
淘娱乐,http://zjzcf.synology.me:35455/bptv/10000100000000050000000003887499.m3u8,,,,淘娱乐,淘娱乐,,,https://www.xn--rgv465a.top/tvlogo/淘娱乐.png,🎬电影频道,,Guovin.txt
淘娱乐,http://iptv.666230.xyz/iptv/bjyd.php/6551,,,,淘娱乐,淘娱乐,,,https://www.xn--rgv465a.top/tvlogo/淘娱乐.png,🎬电影频道,,Guovin.txt
淘电影,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND,,,,淘电影,淘电影,,,https://www.xn--rgv465a.top/tvlogo/淘电影.png,🎬电影频道,,Guovin.txt
淘电影,https://stream1.freetv.fun/tao-dian-ying-8.ctv,,,,淘电影,淘电影,,,https://www.xn--rgv465a.top/tvlogo/淘电影.png,🎬电影频道,,Guovin.txt
淘电影,https://stream1.freetv.fun/tao-dian-ying-7.ctv,,,,淘电影,淘电影,,,https://www.xn--rgv465a.top/tvlogo/淘电影.png,🎬电影频道,,Guovin.txt
淘电影,https://stream1.freetv.fun/tao-dian-ying-3.ctv,,,,淘电影,淘电影,,,https://www.xn--rgv465a.top/tvlogo/淘电影.png,🎬电影频道,,Guovin.txt
淘电影,https://stream1.freetv.fun/tao-dian-ying-6.ctv,,,,淘电影,淘电影,,,https://www.xn--rgv465a.top/tvlogo/淘电影.png,🎬电影频道,,Guovin.txt
NewTV惊悚悬疑,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/1000000004000024282/index.m3u8?channel-id=ystenlive&Contentid=1000000004000024282&livemode=1&stbId=YanG-1989,,,,NewTV惊悚悬疑,NewTV惊悚悬疑,,,https://www.xn--rgv465a.top/tvlogo/NewTV惊悚悬疑.png,🎬电影频道,,Guovin.txt
NewTV惊悚悬疑,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010077,,,,NewTV惊悚悬疑,NewTV惊悚悬疑,,,https://www.xn--rgv465a.top/tvlogo/NewTV惊悚悬疑.png,🎬电影频道,,Guovin.txt
NewTV惊悚悬疑,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225665/index.m3u8,,,,NewTV惊悚悬疑,NewTV惊悚悬疑,,,https://www.xn--rgv465a.top/tvlogo/NewTV惊悚悬疑.png,🎬电影频道,,Guovin.txt
NewTV惊悚悬疑,http://[2409:8087:2001:20:2800:0:df6e:eb18]/wh7f454c46tw2482771376_951312812/ott.mobaibox.com/PLTV/3/224/3221227536/index.m3u8,,,,NewTV惊悚悬疑,NewTV惊悚悬疑,,,https://www.xn--rgv465a.top/tvlogo/NewTV惊悚悬疑.png,🎬电影频道,,Guovin.txt
NewTV动作电影,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010003,,,,NewTV动作电影,NewTV动作电影,,,https://www.xn--rgv465a.top/tvlogo/NewTV动作电影.png,🎬电影频道,,Guovin.txt
NewTV动作电影,http://ott.mobaibox.com/PLTV/3/224/3221227606/index.m3u8,,,,NewTV动作电影,NewTV动作电影,,,https://www.xn--rgv465a.top/tvlogo/NewTV动作电影.png,🎬电影频道,,Guovin.txt
黑莓电影,https://epg.pw/stream/ffcb6572863f0745a7369fbd9d901f1dfd0ab8fab8bad8bebb4e01c90b303c47.m3u8,,,,黑莓电影,黑莓电影,,,https://www.xn--rgv465a.top/tvlogo/黑莓电影.png,🎬电影频道,,Guovin.txt
纬来电影,https://hls-gateway.vpstv.net/streams/477063.m3u8,,,,纬来电影,纬来电影,,,https://www.xn--rgv465a.top/tvlogo/纬来电影.png,🎬电影频道,,Guovin.txt
靖天映画,https://cdn12.178.indevs.in/163189/bd4752bd7828b2bf,,,,靖天映画,靖天映画,,,https://www.xn--rgv465a.top/tvlogo/靖天映画.png,🎬电影频道,,Guovin.txt
靖天映画,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv055&token=https://t.me/GPT_858,,,,靖天映画,靖天映画,,,https://www.xn--rgv465a.top/tvlogo/靖天映画.png,🎬电影频道,,Guovin.txt
靖天映画,https://hls-gateway.vpstv.net/streams/476302.m3u8,,,,靖天映画,靖天映画,,,https://www.xn--rgv465a.top/tvlogo/靖天映画.png,🎬电影频道,,Guovin.txt
靖天戏剧,https://cdn12.178.indevs.in/163189/177d541552f78003,,,,靖天戏剧台,靖天戏剧,,,https://www.xn--rgv465a.top/tvlogo/靖天戏剧.png,🎬电影频道,,Guovin.txt
靖天戏剧,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv058&token=https://t.me/GPT_858,,,,靖天戏剧台,靖天戏剧,,,https://www.xn--rgv465a.top/tvlogo/靖天戏剧.png,🎬电影频道,,Guovin.txt
经典电影,https://goodiptv.club/douyu/6091425,,,,经典电影台,经典电影,,,https://www.xn--rgv465a.top/tvlogo/经典电影.png,🎬电影频道,,Guovin.txt
IPTV经典电影,http://43.138.0.72:35455/yy/1382754187,,,,IPTV经典电影,IPTV经典电影,,,https://www.xn--rgv465a.top/tvlogo/IPTV经典电影.png,🎬电影频道,,Guovin.txt
天映经典,http://mag.trexlive.me:80/play/live.php?extension=ts&mac=00:1A:79:7E:2F:ED&stream=1919463,,,,天映经典,天映经典,,,https://www.xn--rgv465a.top/tvlogo/天映经典.png,🎬电影频道,,Guovin.txt
天映经典,http://php.jdshipin.com:8880/smt.php?id=Celestial2,,,,天映经典,天映经典,,,https://live.fanmingming.cn/tv/天映经典.png,🎬电影频道,,Guovin.txt
天映经典,http://o11.163189.xyz/stream/live/ccm/,,,,天映经典,天映经典,,,https://www.xn--rgv465a.top/tvlogo/天映经典.png,🎬电影频道,,Guovin.txt
天映经典,https://php.jdshipin.com:2096/smt.php?id=Celestial2,,,,天映经典,天映经典,,,https://www.xn--rgv465a.top/tvlogo/天映经典.png,🎬电影频道,,Guovin.txt
天映经典,http://smt.1678520.xyz/smt3.2.3.php?id=Celestial2,,,,天映经典,天映经典,,,https://www.xn--rgv465a.top/tvlogo/天映经典.png,🎬电影频道,,Guovin.txt
无线星河,http://r.jdshipin.com/sXuuD,,,,TVB星河,无线星河,,,https://gitee.com/suxuang/logo/raw/master/mylogo/TVB星河.png,🎬电影频道,,Guovin.txt
无线星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe,,,,TVB星河,无线星河,,,https://gitee.com/suxuang/epglogo/raw/master/gangaotai/TVB6.png,🎬电影频道,,Guovin.txt
无线星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe,,,,TVB星河,无线星河,,,https://live.fanmingming.cn/tv/TVB星河.png,🎬电影频道,,Guovin.txt
无线星河,https://iptv.707626.xyz/ch/35a8b1635c056f83fcb56fe163a0b487/master.m3u8,,,,TVB星河,无线星河,,,https://www.xn--rgv465a.top/tvlogo/无线星河.png,🎬电影频道,,Guovin.txt
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-12.m3u8,,,,星空卫视,星空卫视,,,https://www.xn--rgv465a.top/tvlogo/星空卫视.png,🎬电影频道,,Guovin.txt
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-4.ctv,,,,星空卫视,星空卫视,,,https://www.xn--rgv465a.top/tvlogo/星空卫视.png,🎬电影频道,,Guovin.txt
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-10.m3u8,,,,星空卫视,星空卫视,,,https://www.xn--rgv465a.top/tvlogo/星空卫视.png,🎬电影频道,,Guovin.txt
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-11.m3u8,,,,星空卫视,星空卫视,,,https://www.xn--rgv465a.top/tvlogo/星空卫视.png,🎬电影频道,,Guovin.txt
星空卫视,http://wouu.net:9977/rtp/239.93.1.10:2193,,,,星空卫视,星空卫视,,,https://www.xn--rgv465a.top/tvlogo/星空卫视.png,🎬电影频道,,Guovin.txt
龙祥电影,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34825,,,,龙祥电影,龙祥电影,,,https://www.xn--rgv465a.top/tvlogo/龙祥电影.png,🎬电影频道,,Guovin.txt
东森洋片,https://hls-gateway.vpstv.net/streams/476997.m3u8,,,,东森洋片台,东森洋片,,,https://www.xn--rgv465a.top/tvlogo/东森洋片.png,🎬电影频道,,Guovin.txt
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8,,,,东森超视,东森超视,,,https://www.xn--rgv465a.top/tvlogo/东森超视.png,🎬电影频道,,Guovin.txt
东森超视,https://smart.pendy.dpdns.org/Smart.php?id=ettvsuper,,,,东森超视,东森超视,,,https://www.xn--rgv465a.top/tvlogo/东森超视.png,🎬电影频道,,Guovin.txt
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-2.m3u8,,,,东森超视,东森超视,,,https://www.xn--rgv465a.top/tvlogo/东森超视.png,🎬电影频道,,Guovin.txt
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-7.ctv,,,,东森超视,东森超视,,,https://www.xn--rgv465a.top/tvlogo/东森超视.png,🎬电影频道,,Guovin.txt
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.m3u8,,,,东森超视,东森超视,,,https://www.xn--rgv465a.top/tvlogo/东森超视.png,🎬电影频道,,Guovin.txt
CCTV-5,http://iptv.huuc.edu.cn/hls/cctv5hd.m3u8,,,,CCTV-5,CCTV-5,,,https://www.xn--rgv465a.top/tvlogo/CCTV-5.png,🏀体育频道,,Guovin.txt
CCTV-5,https://zby.130519.xyz/PLTV/11/224/3221225734/index.m3u8,,,,CCTV-5,CCTV-5,,,https://www.xn--rgv465a.top/tvlogo/CCTV-5.png,🏀体育频道,,Guovin.txt
CCTV-5,https://www.freetv.top/migu/641886683.m3u8?migutoken=3e5c01f93922de8d1c940fe15bb47349b27e8f7a2e624dde1a83dff3b2a80f58b7624151a3a4d00488edee34f202818557340903382fae02bb754084eb942bd50e59061df36fab62fb5b908903,,,,CCTV-5,CCTV-5,,,https://www.xn--rgv465a.top/tvlogo/CCTV-5.png,🏀体育频道,,Guovin.txt
CCTV-5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8,,,,CCTV-5,CCTV-5,,,https://www.xn--rgv465a.top/tvlogo/CCTV-5.png,🏀体育频道,,Guovin.txt
CCTV-5,https://migu.188766.xyz/?migutoken=3803480da7c3ee6e07115f4bb5827c0d&id=CCTV5&type=yy,,,,CCTV-5,CCTV-5,,,https://www.xn--rgv465a.top/tvlogo/CCTV-5.png,🏀体育频道,,Guovin.txt
CCTV-5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=03a1b82e35e58cd89a95034ecb29e77e50493397000ec2b1e4d1ce59af01e6420d6dbc068c8230ec03be3a35a20eed8714e0959e3570a08713a7a2e8d86085eabf8f1aa85744c80c38343988b2,,,,CCTV-5+,CCTV-5+,,,https://www.xn--rgv465a.top/tvlogo/CCTV-5+.png,🏀体育频道,,Guovin.txt
CCTV-5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8,,,,CCTV-5+,CCTV-5+,,,https://www.xn--rgv465a.top/tvlogo/CCTV-5+.png,🏀体育频道,,Guovin.txt
CCTV-5+,https://smart.pendy.dpdns.org/Smart.php?id=cctv5plus,,,,CCTV-5+,CCTV-5+,,,https://www.xn--rgv465a.top/tvlogo/CCTV-5+.png,🏀体育频道,,Guovin.txt
CCTV-5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8,,,,CCTV-5+,CCTV-5+,,,https://www.xn--rgv465a.top/tvlogo/CCTV-5+.png,🏀体育频道,,Guovin.txt
CCTV-5+,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225603/index.m3u8,,,,CCTV-5+,CCTV-5+,,,https://www.xn--rgv465a.top/tvlogo/CCTV-5+.png,🏀体育频道,,Guovin.txt
广东体育,https://epg.pw/stream/7b470f9fc5c305db0c8622117b7b25ca00eb35ba3e93e865cf0ff9df5c736681.m3u8,,,,广东体育,广东体育,,,https://www.xn--rgv465a.top/tvlogo/广东体育.png,🏀体育频道,,Guovin.txt
五星体育,https://zby.130519.xyz/PLTV/11/224/3221225732/index.m3u8,,,,五星体育频道,五星体育,,,https://www.xn--rgv465a.top/tvlogo/五星体育.png,🏀体育频道,,Guovin.txt
五星体育,https://migu.188766.xyz/?migutoken=ed5a02a3b87f3dcc808d4b733daf5cf9&id=%E4%BA%94%E6%98%9F%E4%BD%93%E8%82%B2&pp=1,,,,五星体育频道,五星体育,,,https://www.xn--rgv465a.top/tvlogo/五星体育.png,🏀体育频道,,Guovin.txt
五星体育,https://other.ottiptv.cc/wxty.m3u8,,,,五星体育频道,五星体育,,,https://www.xn--rgv465a.top/tvlogo/五星体育.png,🏀体育频道,,Guovin.txt
五星体育,https://hls-gateway.vpstv.net/streams/636980.m3u8,,,,五星体育频道,五星体育,,,https://www.xn--rgv465a.top/tvlogo/五星体育.png,🏀体育频道,,Guovin.txt
五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-9.m3u8,,,,五星体育频道,五星体育,,,https://www.xn--rgv465a.top/tvlogo/五星体育.png,🏀体育频道,,Guovin.txt
劲爆体育,http://t.061899.xyz/tl/tl.php?id=jbty,,,,劲爆体育,劲爆体育,,,https://gitee.com/suxuang/logo/raw/master/mylogo/劲爆体育.png,🏀体育频道,,Guovin.txt
爱体育,http://php.jdshipin.com:8880/itv6s.php?cid=wasusyt&id=6000000006000290630,,,,IHOT爱体育,爱体育,,,https://www.xn--rgv465a.top/tvlogo/爱体育.png,🏀体育频道,,Guovin.txt
爱体育,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000060/index.m3u8,,,,IHOT爱体育,爱体育,,,https://www.xn--rgv465a.top/tvlogo/爱体育.png,🏀体育频道,,Guovin.txt
爱体育,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000060/index.m3u8,,,,IHOT爱体育,爱体育,,,https://www.xn--rgv465a.top/tvlogo/爱体育.png,🏀体育频道,,Guovin.txt
爱体育,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000000/index.m3u8,,,,IHOT爱体育,爱体育,,,https://www.xn--rgv465a.top/tvlogo/爱体育.png,🏀体育频道,,Guovin.txt
爱体育,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230103/index.m3u8,,,,IHOT爱体育,爱体育,,,https://www.xn--rgv465a.top/tvlogo/爱体育.png,🏀体育频道,,Guovin.txt
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225715/index.m3u8,,,,NewTV超级体育,超级体育,,,https://www.xn--rgv465a.top/tvlogo/超级体育.png,🏀体育频道,,Guovin.txt
精品体育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca7.m3u8,,,,NewTV精品体育,精品体育,,,https://www.xn--rgv465a.top/tvlogo/精品体育.png,🏀体育频道,,Guovin.txt
精品体育,https://epg.pw/stream/f7556eccd4ae06b0c2991fdc7a4f8388496559f728cc82459a8e50346040e226.m3u8,,,,NewTV精品体育,精品体育,,,https://www.xn--rgv465a.top/tvlogo/精品体育.png,🏀体育频道,,Guovin.txt
精品体育,https://epg.pw/stream/94ed0232b61ce8d89883160a4cdfbfc8f3225cae70ef8e17d93eec249a3c8ad6.m3u8,,,,NewTV精品体育,精品体育,,,https://www.xn--rgv465a.top/tvlogo/精品体育.png,🏀体育频道,,Guovin.txt
天津体育,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjtv5,,,,天津体育,天津体育,,,https://www.xn--rgv465a.top/tvlogo/天津体育.png,🏀体育频道,,Guovin.txt
天津体育,http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub,,,,天津体育,天津体育,,,https://www.xn--rgv465a.top/tvlogo/天津体育.png,🏀体育频道,,Guovin.txt
睛彩篮球,https://zby.130519.xyz/PLTV/11/224/3221226118/index.m3u8,,,,睛彩篮球,睛彩篮球,,,https://www.xn--rgv465a.top/tvlogo/睛彩篮球.png,🏀体育频道,,Guovin.txt
睛彩篮球,http://[2409:8087:1a01:df::4055]:80/TVOD/88888888/224/3221225901/main.m3u8,,,,睛彩篮球,睛彩篮球,,,https://www.xn--rgv465a.top/tvlogo/睛彩篮球.png,🏀体育频道,,Guovin.txt
睛彩广场舞,http://13937899.xyz:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive,,,,睛彩广场舞,睛彩广场舞,,,https://www.xn--rgv465a.top/tvlogo/睛彩广场舞.png,🏀体育频道,,Guovin.txt
睛彩广场舞,http://zjzcf.synology.me:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive,,,,睛彩广场舞,睛彩广场舞,,,https://www.xn--rgv465a.top/tvlogo/睛彩广场舞.png,🏀体育频道,,Guovin.txt
